"id";"cycles";"model";"country";"failure_cause";"failure_cause_group";"assembly_date";"failure_date";"year";"month"
"489513bd7002f5f1319dd13ee15ea734";571,528;"B";"BRA";42210892;514;"2010-01-27";"2010-08-02";"2010";"01"
"be2d86758d91064e03e82e1d39c64f4f";452,072;"B";"BRA";41933480;818;"2010-01-27";"2010-07-30";"2010";"01"
"ad680cc32b79400cc393d3802eec5cbc";486,072;"A";"BRA";0;177;"2010-01-27";"2010-08-05";"2010";"01"
"991b7df39d9d50b57f721810f34b6a10";478,912;"A";"BRA";0;177;"2010-01-27";"2010-08-18";"2010";"01"
"c0c1020d7be563856bd5db3b869a580a";473,24;"A";"BRA";0;177;"2010-01-27";"2010-08-19";"2010";"01"
"da58ab88f2adf07157a0f7fc63414f7c";662,336;"A";"BRA";42211706;512;"2010-01-27";"2010-08-06";"2010";"01"
"da58ab88f2adf07157a0f7fc63414f7c";662,336;"A";"BRA";0;177;"2010-01-27";"2010-08-06";"2010";"01"
"da58ab88f2adf07157a0f7fc63414f7c";662,336;"A";"BRA";164734226;352;"2010-01-27";"2010-08-06";"2010";"01"
"7bbf3c98cd04b59acfa644b50060456a";278,6;"A";"BRA";40961210;922;"2010-01-27";"2010-07-19";"2010";"01"
"7bbf3c98cd04b59acfa644b50060456a";278,6;"A";"BRA";41049168;413;"2010-01-27";"2010-07-19";"2010";"01"
"3731c0fce94400a990492ad8d0f9bef9";79,616;"A";"BRA";0;999;"2010-01-27";"2010-08-09";"2010";"01"
"4eb44ba1a918114eb585eb61fb162ade";479,608;"A";"BRA";0;177;"2010-01-27";"2010-08-03";"2010";"01"
"2472ac5c5de9b4c15e7d8e0e3a62b72a";453,952;"A";"BRA";41778268;818;"2010-01-27";"2010-08-18";"2010";"01"
"edbd42ca3657230bd63e4f74dd82b414";482,152;"A";"BRA";40961210;922;"2010-01-27";"2010-08-03";"2010";"01"
"edbd42ca3657230bd63e4f74dd82b414";482,152;"A";"BRA";170216352;431;"2010-01-27";"2010-08-03";"2010";"01"
"bea661e5b5d83f42d715a2c1e790ad3c";319,024;"A";"BRA";0;177;"2010-01-27";"2010-06-05";"2010";"01"
"2a340fb3c579a27054944e728a48e6a7";489,36;"A";"BRA";6385106;431;"2010-01-27";"2010-08-16";"2010";"01"
"2a340fb3c579a27054944e728a48e6a7";489,36;"A";"BRA";40961210;922;"2010-01-27";"2010-08-16";"2010";"01"
"2a340fb3c579a27054944e728a48e6a7";489,36;"A";"BRA";41049168;413;"2010-01-27";"2010-08-16";"2010";"01"
"fc9a00f89401f02d38bc04214326615d";359,864;"A";"BRA";164734226;352;"2010-01-27";"2010-08-06";"2010";"01"
"096bd248c6ca94959875a0d173245c36";372;"A";"BRA";41049168;413;"2010-01-27";"2010-07-26";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";487,408;"A";"BRA";40961210;922;"2010-01-27";"2010-08-04";"2010";"01"
"2bf7baf67534d6a5fc98f3dfddf3b443";240,496;"B";"BRA";0;177;"2010-01-27";"2010-08-11";"2010";"01"
"b122b82883a834cbcec5c2d2f5c0585c";220,496;"B";"BRA";0;177;"2010-01-27";"2010-08-10";"2010";"01"
"b122b82883a834cbcec5c2d2f5c0585c";220,496;"B";"BRA";42210892;514;"2010-01-27";"2010-08-10";"2010";"01"
"3b59df19d89c0df1a222a4b7ac33ee44";297,904;"B";"BRA";0;177;"2010-01-28";"2010-07-26";"2010";"01"
"3b59df19d89c0df1a222a4b7ac33ee44";297,32;"B";"BRA";42550048;363;"2010-01-28";"2010-07-19";"2010";"01"
"b65ebeeb0ad22801c80c2c2108910efb";200,48;"B";"BRA";0;177;"2010-01-28";"2010-08-23";"2010";"01"
"854a5d5c9d1b212b191b7dc9233ac650";372,496;"B";"BRA";0;177;"2010-01-28";"2010-07-31";"2010";"01"
"96850312092ea8499f7b4390740c73cf";114,288;"B";"BRA";42210892;514;"2010-01-28";"2010-08-23";"2010";"01"
"35f7c5d66dfa44d3f8dab55999543210";297,048;"B";"BRA";0;177;"2010-01-28";"2010-08-13";"2010";"01"
"00469a3fd9cda74df8a26bb599a26681";495,592;"A";"BRA";0;177;"2010-01-28";"2010-08-19";"2010";"01"
"d2710febc05f57940653e7c9b79eafed";476;"A";"BRA";42211706;512;"2010-01-28";"2010-08-04";"2010";"01"
"d2710febc05f57940653e7c9b79eafed";476;"A";"BRA";0;177;"2010-01-28";"2010-08-04";"2010";"01"
"a42841c53ec5182e15cddbe9082ed7c9";491,056;"A";"BRA";16582086;177;"2010-01-28";"2010-07-29";"2010";"01"
"ec8a63d7314ac2140be2f1481be73e22";256,456;"A";"BRA";0;999;"2010-01-28";"2010-07-29";"2010";"01"
"ba51796c7deafe047237d9fff8613eb4";245,912;"A";"BRA";0;999;"2010-01-28";"2010-08-02";"2010";"01"
"beae0630c79b73615f393cdb1c7b9240";251,208;"A";"BRA";0;177;"2010-01-28";"2010-08-07";"2010";"01"
"58b864fa03570c8008d01c53bbb81f59";248,544;"A";"BRA";0;177;"2010-01-28";"2010-07-21";"2010";"01"
"ff77c0b4b612882069612b93f93073ca";541,44;"A";"BRA";40749090;761;"2010-01-28";"2010-08-11";"2010";"01"
"8e0b850153e952b37d8c68859faaa7b6";344,96;"A";"BRA";42753952;818;"2010-01-28";"2010-08-06";"2010";"01"
"c9526ccd6c161af129040e89878fe0ba";247,928;"A";"BRA";0;177;"2010-01-28";"2010-08-16";"2010";"01"
"26126546de7a0f31b0479ad3328ced08";498,176;"A";"BRA";0;177;"2010-01-28";"2010-08-06";"2010";"01"
"6c89df53b38cebb74dc20addba6d621a";483,592;"A";"BRA";0;177;"2010-01-28";"2010-08-06";"2010";"01"
"3d9a4c5d4b63d2638e2afa152d6f5075";498,56;"A";"BRA";0;177;"2010-01-28";"2010-08-07";"2010";"01"
"23f003ed2d906da4637dee8f43a0b03a";487,6;"A";"BRA";0;177;"2010-01-28";"2010-07-27";"2010";"01"
"f2b93a9dcd1d961d041832f689e82ed2";88,944;"B";"BRA";42210892;514;"2010-01-28";"2010-07-30";"2010";"01"
"90e17b07b4ce69d3abd73a6802402345";49,536;"B";"BRA";42210892;514;"2010-01-28";"2010-07-30";"2010";"01"
"65c5d02013e50d4a2715ee8ae8d47b02";124,32;"B";"BRA";0;177;"2010-01-29";"2010-08-12";"2010";"01"
"65c5d02013e50d4a2715ee8ae8d47b02";124,32;"B";"BRA";41065490;432;"2010-01-29";"2010-08-12";"2010";"01"
"658f90cd33442207339927e0605b869e";238,928;"B";"BRA";0;177;"2010-01-29";"2010-08-09";"2010";"01"
"48764404bcee081ba9377e41f5f4ece3";256,888;"B";"BRA";0;177;"2010-01-29";"2010-07-27";"2010";"01"
"cd3d7ba1bf216af931d32b2d4f8c4dab";155,52;"B";"BRA";42207248;874;"2010-01-29";"2010-07-08";"2010";"01"
"9aa11a02e09b826962bc81dce35ee278";228,968;"B";"BRA";0;177;"2010-01-29";"2010-07-29";"2010";"01"
"b564e20867e98edefce324f203dace63";180,696;"B";"BRA";42210892;514;"2010-01-29";"2010-07-26";"2010";"01"
"59ed0d1dcbae44a99a0be77ca871ef58";175,68;"B";"BRA";42210892;514;"2010-01-29";"2010-07-27";"2010";"01"
"59ed0d1dcbae44a99a0be77ca871ef58";175,68;"B";"BRA";0;177;"2010-01-29";"2010-07-27";"2010";"01"
"0f33a7fe7369f0258a23e2baaaa3e9eb";221,64;"B";"BRA";0;177;"2010-01-29";"2010-08-10";"2010";"01"
"38c99431d4e9e5362a56623a23caac31";4,896;"B";"BRA";41013150;773;"2010-01-29";"2010-07-13";"2010";"01"
"38c99431d4e9e5362a56623a23caac31";6,296;"B";"BRA";0;999;"2010-01-29";"2010-08-05";"2010";"01"
"719824e0eae3728f7c4a4dcd786fe9c7";6,472;"B";"BRA";0;999;"2010-01-29";"2010-08-05";"2010";"01"
"d5c99f0dbddbd4373bcc22a4fdac91d8";250,608;"A";"BRA";0;177;"2010-01-29";"2010-07-26";"2010";"01"
"d9c2c20a85691c6eb83f1c0a3c286b4a";480,12;"A";"BRA";0;177;"2010-01-29";"2010-08-10";"2010";"01"
"7fcad06dd7039bb7496d56f4d95d69a5";259,808;"A";"BRA";0;999;"2010-01-29";"2010-08-03";"2010";"01"
"1ee7e214df58f70cc7774a0459f691f5";384,104;"A";"BRA";42753952;818;"2010-01-29";"2010-07-30";"2010";"01"
"1ee7e214df58f70cc7774a0459f691f5";384,104;"A";"BRA";42753952;818;"2010-01-29";"2010-07-30";"2010";"01"
"65427b2fe4af41d68340e62be8be64ee";480,792;"A";"BRA";0;177;"2010-01-29";"2010-08-16";"2010";"01"
"65427b2fe4af41d68340e62be8be64ee";480,792;"A";"BRA";41114296;874;"2010-01-29";"2010-08-16";"2010";"01"
"b496db32af082af43f2941e0f23aa451";492,768;"A";"BRA";0;177;"2010-01-29";"2010-08-03";"2010";"01"
"b496db32af082af43f2941e0f23aa451";492,768;"A";"BRA";42211706;512;"2010-01-29";"2010-08-03";"2010";"01"
"29c9a0f7e84967e967ad2039ae3089e3";506,984;"A";"BRA";0;177;"2010-01-29";"2010-08-20";"2010";"01"
"8c8be1078afb656474343f9bb68799a7";327,312;"A";"BRA";42211706;512;"2010-01-29";"2010-07-27";"2010";"01"
"92d77669f6757d831920394bb24b4fe2";248,64;"A";"BRA";0;177;"2010-01-29";"2010-07-30";"2010";"01"
"92d77669f6757d831920394bb24b4fe2";248,64;"A";"BRA";42211706;512;"2010-01-29";"2010-07-30";"2010";"01"
"9eea731129496fbf61e9cf835117ffae";487,288;"A";"BRA";0;177;"2010-01-29";"2010-08-20";"2010";"01"
"c966d3d96808b62742872bd1c2c9e95e";508,376;"A";"BRA";0;177;"2010-01-29";"2010-08-09";"2010";"01"
"c966d3d96808b62742872bd1c2c9e95e";508,376;"A";"BRA";42211706;512;"2010-01-29";"2010-08-09";"2010";"01"
"fbb80248b9c6f3f3dbe69b5ee2ccb187";471,848;"A";"BRA";41464602;386;"2010-01-29";"2010-08-16";"2010";"01"
"fb050bd3fc5c4b8f6b3ae6cd0befd25e";240,176;"A";"BRA";0;999;"2010-01-29";"2010-07-27";"2010";"01"
"0581aa9e83b7e95cd311b46c859c24fe";475,784;"A";"BRA";0;177;"2010-01-29";"2010-08-17";"2010";"01"
"3f5cb943b45c02c48478eaa458ff6401";241,848;"A";"BRA";41049168;413;"2010-01-29";"2010-07-23";"2010";"01"
"3f5cb943b45c02c48478eaa458ff6401";241,848;"A";"BRA";0;999;"2010-01-29";"2010-07-23";"2010";"01"
"a095ff41bc0f3c4cf580c551788551d0";224,896;"B";"BRA";0;177;"2010-01-30";"2010-08-11";"2010";"01"
"9fa74f884a57b1e2411c59545ea4b992";193,52;"B";"BRA";0;177;"2010-01-30";"2010-07-19";"2010";"01"
"1e82635542756448df026aed77612103";185,48;"B";"BRA";0;177;"2010-01-30";"2010-08-11";"2010";"01"
"a857ff5359cbc948ae2b81468839d718";416,504;"B";"BRA";0;177;"2010-01-30";"2010-08-04";"2010";"01"
"6df40b25ac1d572cf6900484a4dae9ed";22,688;"B";"BRA";0;999;"2010-01-30";"2010-08-04";"2010";"01"
"ac9309ad6cfbd8be72b6146ec4e68bac";178,104;"B";"BRA";0;999;"2010-01-30";"2010-07-29";"2010";"01"
"60ac6653ee9c922565bf4cf6568d12eb";399,992;"B";"BRA";42210892;514;"2010-01-30";"2010-07-26";"2010";"01"
"60ac6653ee9c922565bf4cf6568d12eb";399,992;"B";"BRA";41425736;818;"2010-01-30";"2010-07-26";"2010";"01"
"60aec011982c0bd1feab3ba4e2fbf527";206,008;"B";"BRA";41923352;861;"2010-01-30";"2010-07-23";"2010";"01"
"60aec011982c0bd1feab3ba4e2fbf527";206,008;"B";"BRA";41425736;818;"2010-01-30";"2010-07-23";"2010";"01"
"8953d4f0e4985abfdb4b2dbe26e799e5";311,944;"B";"BRA";42550048;363;"2010-01-30";"2010-07-21";"2010";"01"
"8953d4f0e4985abfdb4b2dbe26e799e5";369,864;"B";"BRA";48853760;834;"2010-01-30";"2010-08-10";"2010";"01"
"bb7c672aff9d317e2ee2ec88443409b8";283,328;"B";"BRA";41933480;818;"2010-01-30";"2010-07-23";"2010";"01"
"27096d71312af719a63861816f2d594a";566,904;"A";"BRA";42211706;512;"2010-01-30";"2010-07-26";"2010";"01"
"624dc0c816632299ac7cc5357f38f1d2";499,28;"A";"BRA";0;177;"2010-01-30";"2010-07-30";"2010";"01"
"ce3e0f324e3cfdb2684b62b38afa653a";450;"A";"BRA";0;177;"2010-01-30";"2010-07-29";"2010";"01"
"8e4365ab1e8fe5b44e0c079bffef7246";626,568;"A";"BRA";6385106;431;"2010-01-30";"2010-07-28";"2010";"01"
"da6b2c51781b0c4cb6218b1740533110";1659,6;"B";"BRA";16246546;563;"2010-01-04";"2011-07-29";"2010";"01"
"3a4aa235b57ca619dbf02f7338092571";1624,96;"A";"BRA";6185030;437;"2010-01-04";"2011-08-23";"2010";"01"
"aa2786b07c30f7d09eb69569f78e2b0e";1285,032;"A";"BRA";41871042;263;"2010-01-04";"2011-08-10";"2010";"01"
"72a7291d3c2d95dd9403623fea8ca1c8";1136,4;"A";"BRA";41959742;212;"2010-01-04";"2011-08-04";"2010";"01"
"94d9706929d095a24bc9c141f110803c";843,696;"A";"BRA";42307936;263;"2010-01-04";"2011-08-03";"2010";"01"
"94d9706929d095a24bc9c141f110803c";843,696;"A";"BRA";42520812;263;"2010-01-04";"2011-08-03";"2010";"01"
"d701652e3c26c98432bbd199e92b83ed";1747,272;"A";"BRA";42146050;432;"2010-01-05";"2011-07-13";"2010";"01"
"dc16d8982b53ab41a3bfdf4895881d0a";2406,84;"A";"BRA";6185030;437;"2010-01-06";"2011-08-17";"2010";"01"
"283f02d100c5d4cef2b1709567ee0e7f";1292;"B";"BRA";16246546;563;"2010-01-07";"2011-07-23";"2010";"01"
"283f02d100c5d4cef2b1709567ee0e7f";1292;"B";"BRA";41487616;211;"2010-01-07";"2011-07-25";"2010";"01"
"bb679bbba9ad6183e53fa65f8daaea17";816,984;"A";"BRA";42211706;512;"2010-01-07";"2011-08-18";"2010";"01"
"bb679bbba9ad6183e53fa65f8daaea17";816,984;"A";"BRA";40887888;873;"2010-01-07";"2011-08-18";"2010";"01"
"4c87a0a375ae55d27010fdd8c019c20a";1472,192;"A";"BRA";6383750;465;"2010-01-07";"2011-08-12";"2010";"01"
"ae2ac1502b5299a0e340d72a8b4a3d5d";1860,808;"A";"BRA";6185030;437;"2010-01-07";"2011-08-23";"2010";"01"
"734805cb08ab8ec6e26c04e7ae35e5d5";1410,048;"A";"BRA";41871042;263;"2010-01-07";"2011-07-15";"2010";"01"
"734805cb08ab8ec6e26c04e7ae35e5d5";1442,624;"A";"BRA";41569074;293;"2010-01-07";"2011-07-29";"2010";"01"
"4aef3b8c4e16aad5882b515edc55baa4";1664,968;"A";"BRA";6185030;437;"2010-01-08";"2011-08-20";"2010";"01"
"cc240833267463eac98c151d7daa0f4d";2305,296;"A";"BRA";6185030;437;"2010-01-08";"2011-08-24";"2010";"01"
"cba12309535996a786052cc4d8a8ca82";2496,92;"A";"BRA";6185030;437;"2010-01-11";"2011-08-19";"2010";"01"
"3fe9b007a46cf9128e5564a8768a2874";1206,424;"A";"BRA";6383752;465;"2010-01-11";"2011-08-08";"2010";"01"
"4882ddeab5e4773febb9b04617f51924";2312,472;"A";"BRA";6185030;437;"2010-01-11";"2011-08-17";"2010";"01"
"f978f0105a30d3905c727707cdfe2ff0";1050,368;"B";"BRA";163021006;211;"2010-01-11";"2011-07-25";"2010";"01"
"ab2c160c5112ecb8a8b574f9c3c81dc2";1512,752;"A";"BRA";42595834;352;"2010-01-12";"2011-06-29";"2010";"01"
"ab2c160c5112ecb8a8b574f9c3c81dc2";1512,752;"A";"BRA";42595836;352;"2010-01-12";"2011-06-29";"2010";"01"
"6688eee0b97c3bc85584d2bd48527c22";1637,104;"A";"BRA";42604182;432;"2010-01-12";"2011-07-18";"2010";"01"
"74facf6dd27e58a424f64b2f2801ce07";1659,248;"A";"BRA";42804450;843;"2010-01-12";"2011-06-27";"2010";"01"
"829f55e142e142c955cb98ecbb905d2b";1726,304;"A";"BRA";6185030;437;"2010-01-12";"2011-08-15";"2010";"01"
"17b4285e11ea0b660abe15abe7fdc48c";1603;"A";"BRA";6185030;437;"2010-01-12";"2011-08-16";"2010";"01"
"32ceae41f6726c4ee86d9653b7b842a3";1889,56;"B";"BRA";16246546;563;"2010-01-13";"2011-08-18";"2010";"01"
"2acc6269761146630fb956dd0009ddce";2758,624;"A";"BRA";6185030;437;"2010-01-13";"2011-08-18";"2010";"01"
"c8aec721f6f0e25d81c34b7a998a03a5";1927,48;"A";"BRA";16343474;431;"2010-01-13";"2011-08-15";"2010";"01"
"3a48e2def65062b40ce185d2fce4986e";1455,04;"A";"BRA";6185030;437;"2010-01-13";"2011-08-22";"2010";"01"
"46266bcdc7c4adce751278839bc384ed";1125,488;"A";"BRA";41871042;263;"2010-01-13";"2011-08-11";"2010";"01"
"05d15ae3ff6a6a1b3c51c90841cbdba0";176,52;"B";"BRA";16246546;563;"2010-01-14";"2011-08-05";"2010";"01"
"79795cd909ee51040c2dc69fdc4fa7cb";336,224;"B";"BRA";16246546;563;"2010-01-14";"2011-08-03";"2010";"01"
"73d5d44740ad07274b8952acf4d9f0a7";2099,848;"A";"BRA";6185030;437;"2010-01-14";"2011-08-20";"2010";"01"
"4e44aae6de9d5c5799eb1ee4edf60bd3";1409,896;"A";"BRA";41635484;215;"2010-01-14";"2011-08-10";"2010";"01"
"01e8394ae60269a568327e0bdda91f12";1358,896;"A";"BRA";42930470;413;"2010-01-14";"2011-08-01";"2010";"01"
"3e70ec9c51dae6556b4a6ece1584cb02";1500,456;"A";"BRA";43007150;262;"2010-01-15";"2011-08-15";"2010";"01"
"672c3cc9bd41c5b2517b665dfe78605b";1195,688;"A";"BRA";6185030;437;"2010-01-15";"2011-08-23";"2010";"01"
"5e443b99f43134e19fded2abf923952b";759,312;"A";"BRA";6185030;437;"2010-01-15";"2011-08-15";"2010";"01"
"acd45c7ce4d2c5c9cc4fcbdc835bc558";924,904;"A";"BRA";42307936;263;"2010-01-18";"2011-08-03";"2010";"01"
"acd45c7ce4d2c5c9cc4fcbdc835bc558";924,904;"A";"BRA";42520812;263;"2010-01-18";"2011-08-03";"2010";"01"
"1cbe97db41045ccb803f1e503b605e78";1398,656;"B";"BRA";16246546;563;"2010-01-18";"2011-08-08";"2010";"01"
"0afc14fb09e0c2ac84e76c8706ea5d54";122,952;"B";"BRA";0;177;"2010-01-18";"2011-06-28";"2010";"01"
"982995b8112f94c72d29d4cbad0f3eb7";77,728;"A";"BRA";0;172;"2010-01-19";"2011-07-20";"2010";"01"
"982995b8112f94c72d29d4cbad0f3eb7";77,728;"A";"BRA";7961356;845;"2010-01-19";"2011-07-20";"2010";"01"
"982995b8112f94c72d29d4cbad0f3eb7";77,728;"A";"BRA";7961356;845;"2010-01-19";"2011-07-20";"2010";"01"
"1c7003914bb017c9601d570139e76d9e";1376,048;"A";"BRA";42733744;381;"2010-01-19";"2011-07-22";"2010";"01"
"3394cb64ce12fdf84b95d84aaed60ef6";1399,28;"A";"BRA";41871042;263;"2010-01-19";"2011-07-23";"2010";"01"
"594377550eaaa42f5f9954676c78c98a";1592,696;"A";"BRA";40974158;263;"2010-01-19";"2011-08-08";"2010";"01"
"594377550eaaa42f5f9954676c78c98a";1592,696;"A";"BRA";41871042;263;"2010-01-19";"2011-08-08";"2010";"01"
"594377550eaaa42f5f9954676c78c98a";1592,696;"A";"BRA";42307936;263;"2010-01-19";"2011-08-08";"2010";"01"
"abe689bb97e6a8a82b5d5f5850ea4e1a";1498,432;"A";"BRA";6185030;437;"2010-01-20";"2011-08-10";"2010";"01"
"abe689bb97e6a8a82b5d5f5850ea4e1a";1498,432;"A";"BRA";42412860;431;"2010-01-20";"2011-08-10";"2010";"01"
"03c3eec5b379cb9cf8794f366136d1c1";1700,776;"A";"BRA";6185030;437;"2010-01-20";"2011-08-22";"2010";"01"
"6e8c760223737d312c45890ff20b3785";1570,64;"A";"BRA";6185030;437;"2010-01-20";"2011-08-23";"2010";"01"
"6e8c760223737d312c45890ff20b3785";1570,64;"A";"BRA";6383750;465;"2010-01-20";"2011-08-23";"2010";"01"
"7f904be3a20c263dac581832f14568f6";675,968;"A";"BRA";170213686;465;"2010-01-20";"2011-06-20";"2010";"01"
"3dd71d0af11248cd8e47943edba9814e";1538,4;"A";"BRA";40758756;431;"2010-01-20";"2011-07-27";"2010";"01"
"3dd71d0af11248cd8e47943edba9814e";1538,4;"A";"BRA";40758756;431;"2010-01-20";"2011-06-30";"2010";"01"
"d064a9961021e193cae4802b54380392";569,224;"A";"BRA";6385106;431;"2010-01-20";"2011-07-22";"2010";"01"
"95feb059dc6eeb1d1c1df2ca389f31f6";697,616;"A";"BRA";42307936;263;"2010-01-20";"2011-07-30";"2010";"01"
"c966b5b02610d6e4889620220339e88c";617,544;"A";"BRA";6385106;431;"2010-01-20";"2011-07-13";"2010";"01"
"b60456b957a664acb05fc6bcce686f15";1748,168;"A";"BRA";42136568;432;"2010-01-21";"2011-06-28";"2010";"01"
"227c951c3db16b1d30cce739d9c2dd28";343,824;"B";"BRA";16246546;563;"2010-01-22";"2011-07-28";"2010";"01"
"ad9db4453f04863584ba9963ece04037";1416,88;"B";"BRA";16246546;563;"2010-01-22";"2011-08-01";"2010";"01"
"2ae2316d9811c47ed235f177df960e24";1609,416;"A";"BRA";40849196;773;"2010-01-22";"2011-07-12";"2010";"01"
"2ae2316d9811c47ed235f177df960e24";1577,336;"A";"BRA";40849196;773;"2010-01-22";"2011-06-30";"2010";"01"
"4a9ddbdc3451861519ea882646674023";1592,696;"A";"BRA";42307936;263;"2010-01-22";"2011-08-05";"2010";"01"
"4a9ddbdc3451861519ea882646674023";1592,696;"A";"BRA";41871042;263;"2010-01-22";"2011-08-05";"2010";"01"
"4a9ddbdc3451861519ea882646674023";1592,696;"A";"BRA";41495032;263;"2010-01-22";"2011-08-05";"2010";"01"
"0326c307dc2344994ca2c94f50f2ba38";1592,976;"A";"BRA";6383750;465;"2010-01-22";"2011-07-29";"2010";"01"
"5de805911ffd63925f6bb0c40b9cec0f";562,04;"A";"BRA";6385106;431;"2010-01-22";"2011-07-13";"2010";"01"
"08ace516e95d25f7aea5693a5a866073";526,216;"A";"BRA";6186460;433;"2010-01-22";"2011-07-15";"2010";"01"
"8223ccab4bfd99b3f3a144c7b984ed9d";711,568;"B";"BRA";42210892;514;"2010-01-22";"2011-08-04";"2010";"01"
"8223ccab4bfd99b3f3a144c7b984ed9d";711,568;"B";"BRA";16246546;563;"2010-01-22";"2011-08-04";"2010";"01"
"03d60dc39f898f18ede840a645518545";513,52;"B";"BRA";16246546;563;"2010-01-25";"2011-07-28";"2010";"01"
"bdeed794c67c0cd776de0844b61c4157";727,736;"A";"BRA";42628278;432;"2010-01-25";"2011-07-25";"2010";"01"
"aad4a70cc307b8ede7d10ee575366aad";597,088;"A";"BRA";6385106;431;"2010-01-25";"2011-07-22";"2010";"01"
"b48370aacac0c3d184b007e34e3b3316";820,232;"A";"BRA";41086142;251;"2010-01-25";"2011-08-11";"2010";"01"
"822b03052aa500a3110d5223548524d1";753,48;"A";"BRA";6385106;431;"2010-01-25";"2011-07-22";"2010";"01"
"0771ed8b16a9de9dcf68c293688e41ca";1200,336;"B";"BRA";170219360;213;"2010-01-26";"2011-07-06";"2010";"01"
"0771ed8b16a9de9dcf68c293688e41ca";1270,04;"B";"BRA";16246546;563;"2010-01-26";"2011-08-09";"2010";"01"
"0f9117215a4facc2d60fa8c41c69d71c";283,216;"A";"BRA";6385106;431;"2010-01-26";"2011-07-22";"2010";"01"
"0f9117215a4facc2d60fa8c41c69d71c";283,616;"A";"BRA";6186460;433;"2010-01-26";"2011-08-09";"2010";"01"
"668d5b8732b81cd94ae030620d33c8d0";410,608;"A";"BRA";6385106;431;"2010-01-26";"2011-07-22";"2010";"01"
"6b4a69c5770078ae6c0eba8c228f5efe";423,12;"A";"BRA";6385106;431;"2010-01-26";"2011-07-22";"2010";"01"
"7d119327dd4d24a15ce6f5b559a536d9";540,44;"A";"BRA";41959742;212;"2010-01-26";"2011-07-21";"2010";"01"
"7d119327dd4d24a15ce6f5b559a536d9";540,44;"A";"BRA";6385106;431;"2010-01-26";"2011-07-21";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";1348,088;"A";"BRA";42687130;432;"2010-01-27";"2011-08-03";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";1348,8;"A";"BRA";41871042;263;"2010-01-27";"2011-08-04";"2010";"01"
"c5d4b23237d98671a115905a4b940e82";941,808;"A";"BRA";42958212;431;"2010-01-28";"2011-08-08";"2010";"01"
"cd3d7ba1bf216af931d32b2d4f8c4dab";389,84;"B";"BRA";16246546;563;"2010-01-29";"2011-07-22";"2010";"01"
"cd3d7ba1bf216af931d32b2d4f8c4dab";389,84;"B";"BRA";170219360;213;"2010-01-29";"2011-07-22";"2010";"01"
"7dc923a1a8a2b4c744095c5290478f55";1957,744;"A";"BRA";3048302;465;"2010-01-29";"2011-07-21";"2010";"01"
"65427b2fe4af41d68340e62be8be64ee";1624,984;"A";"BRA";6185030;437;"2010-01-29";"2011-08-16";"2010";"01"
"fdd9872b44aff61dbffeb04efd3b853d";1474,44;"A";"BRA";6185030;437;"2010-01-29";"2011-08-17";"2010";"01"
"77a189dd801d14dd848bae1aee598ef5";208,168;"B";"BRA";43312148;563;"2010-01-30";"2011-08-05";"2010";"01"
"9400f1513119748d16fc7ef2664f24c4";986,232;"A";"BRA";6185030;437;"2010-01-30";"2011-08-15";"2010";"01"
"8dba34f76155c91876d67556b7f1f240";2674,68;"A";"BRA";42604182;432;"2010-01-04";"2012-08-06";"2010";"01"
"d031802344503251f4d997ecbbdf2f5f";2095,744;"A";"BRA";6185030;437;"2010-01-05";"2012-07-25";"2010";"01"
"b9b7d1040a9beb23d6e090b1283c72bc";1965,44;"B";"BRA";41160928;412;"2010-01-06";"2012-07-24";"2010";"01"
"dc16d8982b53ab41a3bfdf4895881d0a";3596,056;"A";"BRA";43302462;818;"2010-01-06";"2012-08-06";"2010";"01"
"0e6255a4cc90520b7aa6f22af1983181";2393,76;"A";"BRA";42136568;432;"2010-01-07";"2012-07-05";"2010";"01"
"261efc63199dbe6edce644e5ead77e86";2319,824;"A";"BRA";42136568;432;"2010-01-07";"2012-07-19";"2010";"01"
"5609fb89f4e61c7c388bb1752f1a3dcc";2311,928;"A";"BRA";42178458;237;"2010-01-07";"2012-06-27";"2010";"01"
"952dd801db0c5decf0f185021445112c";2495,6;"A";"BRA";42136568;432;"2010-01-07";"2012-08-07";"2010";"01"
"ae2ac1502b5299a0e340d72a8b4a3d5d";3007,44;"A";"BRA";41710742;251;"2010-01-07";"2012-08-14";"2010";"01"
"31f4698fff3d83ac2699962f54dffe96";2401,504;"A";"BRA";170007370;413;"2010-01-07";"2012-07-05";"2010";"01"
"31f4698fff3d83ac2699962f54dffe96";2401,504;"A";"BRA";3338506;431;"2010-01-07";"2012-07-05";"2010";"01"
"ece8edd4b030ee5728b9c78fadfe2c42";2662,24;"A";"BRA";42152188;253;"2010-01-07";"2012-08-07";"2010";"01"
"5042757bdb379b5fbc8744ce886a949f";3317,392;"A";"BRA";6185030;437;"2010-01-08";"2012-07-27";"2010";"01"
"b1c00f93bb79e9ff1c6216f3b0aeba57";1312,432;"A";"BRA";42136568;432;"2010-01-13";"2012-07-30";"2010";"01"
"2028f23b6381e42d266013cbc6ef9090";2374,84;"A";"BRA";43302462;818;"2010-01-13";"2012-07-20";"2010";"01"
